profile_id,legacy_si_id,RE,CF,TL,CQ,CAP,COP,scenario_key,RE_SC,BM_SC,CP_SC,FL_SC,task_id,year,ATCrate,CarbonPrice,ets_active
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2131,2022,1.2,45.61,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2132,2023,1.3,127.71,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2133,2024,1.4,209.81,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2134,2025,1.5,291.9,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2135,2026,1.6,374.0,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2136,2027,1.7,456.1,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2137,2028,1.8,456.1,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2138,2029,1.9,456.1,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2139,2030,2.0,456.1,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2140,2031,2.1,456.1,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2141,2032,2.2,456.1,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2142,2033,2.3,456.1,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2143,2034,2.4,456.1,1
134,,RE1,CF2,TL2,CQ3,CAP2,COP2,RE1_CF2_TL2_CQ3_CAP2_COP2,BAU,REPO,PD,0.3,2144,2035,2.5,456.1,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2145,2020,1.0,42.85,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2146,2021,1.1,42.85,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2147,2022,1.2,45.61,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2148,2023,1.3,62.79,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2149,2024,1.4,70.36,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2150,2025,1.5,80.33,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2151,2026,1.6,90.3,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2152,2027,1.7,100.27,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2153,2028,1.8,110.24,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2154,2029,1.9,120.21,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2155,2030,2.0,130.18,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2156,2031,2.1,137.9,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2157,2032,2.2,147.31,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2158,2033,2.3,156.72,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2159,2034,2.4,166.13,1
135,,RE1,CF2,TL2,CQ4,CAP1,COP2,RE1_CF2_TL2_CQ4_CAP1_COP2,BAU,REPO_plus,PD,0.3,2160,2035,2.5,175.53,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2161,2020,1.0,42.85,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2162,2021,1.1,42.85,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2163,2022,1.2,45.61,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2164,2023,1.3,127.71,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2165,2024,1.4,209.81,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2166,2025,1.5,291.9,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2167,2026,1.6,374.0,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2168,2027,1.7,456.1,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2169,2028,1.8,456.1,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2170,2029,1.9,456.1,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2171,2030,2.0,456.1,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2172,2031,2.1,456.1,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2173,2032,2.2,456.1,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2174,2033,2.3,456.1,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2175,2034,2.4,456.1,1
136,,RE1,CF2,TL2,CQ4,CAP2,COP1,RE1_CF2_TL2_CQ4_CAP2_COP1,BAU,REPO_plus,BAU,0.3,2176,2035,2.5,456.1,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2177,2020,1.0,42.85,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2178,2021,1.1,42.85,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2179,2022,1.2,45.61,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2180,2023,1.3,127.71,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2181,2024,1.4,209.81,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2182,2025,1.5,291.9,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2183,2026,1.6,374.0,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2184,2027,1.7,456.1,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2185,2028,1.8,456.1,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2186,2029,1.9,456.1,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2187,2030,2.0,456.1,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2188,2031,2.1,456.1,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2189,2032,2.2,456.1,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2190,2033,2.3,456.1,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2191,2034,2.4,456.1,1
137,,RE1,CF2,TL2,CQ4,CAP2,COP2,RE1_CF2_TL2_CQ4_CAP2_COP2,BAU,REPO_plus,PD,0.3,2192,2035,2.5,456.1,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2193,2020,1.0,42.85,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2194,2021,1.1,42.85,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2195,2022,1.2,45.61,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2196,2023,1.3,62.79,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2197,2024,1.4,70.36,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2198,2025,1.5,80.33,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2199,2026,1.6,90.3,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2200,2027,1.7,100.27,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2201,2028,1.8,110.24,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2202,2029,1.9,120.21,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2203,2030,2.0,130.18,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2204,2031,2.1,137.9,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2205,2032,2.2,147.31,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2206,2033,2.3,156.72,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2207,2034,2.4,166.13,1
138,,RE1,CF2,TL2,CQ5,CAP1,COP1,RE1_CF2_TL2_CQ5_CAP1_COP1,BAU,全行业配额,BAU,0.3,2208,2035,2.5,175.53,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2209,2020,1.0,42.85,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2210,2021,1.1,42.85,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2211,2022,1.2,45.61,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2212,2023,1.3,62.79,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2213,2024,1.4,70.36,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2214,2025,1.5,80.33,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2215,2026,1.6,90.3,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2216,2027,1.7,100.27,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2217,2028,1.8,110.24,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2218,2029,1.9,120.21,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2219,2030,2.0,130.18,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2220,2031,2.1,137.9,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2221,2032,2.2,147.31,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2222,2033,2.3,156.72,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2223,2034,2.4,166.13,1
139,,RE1,CF2,TL2,CQ5,CAP1,COP2,RE1_CF2_TL2_CQ5_CAP1_COP2,BAU,全行业配额,PD,0.3,2224,2035,2.5,175.53,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2225,2020,1.0,42.85,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2226,2021,1.1,42.85,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2227,2022,1.2,45.61,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2228,2023,1.3,127.71,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2229,2024,1.4,209.81,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2230,2025,1.5,291.9,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2231,2026,1.6,374.0,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2232,2027,1.7,456.1,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2233,2028,1.8,456.1,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2234,2029,1.9,456.1,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2235,2030,2.0,456.1,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2236,2031,2.1,456.1,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2237,2032,2.2,456.1,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2238,2033,2.3,456.1,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2239,2034,2.4,456.1,1
140,,RE1,CF2,TL2,CQ5,CAP2,COP1,RE1_CF2_TL2_CQ5_CAP2_COP1,BAU,全行业配额,BAU,0.3,2240,2035,2.5,456.1,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2241,2020,1.0,42.85,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2242,2021,1.1,42.85,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2243,2022,1.2,45.61,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2244,2023,1.3,127.71,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2245,2024,1.4,209.81,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2246,2025,1.5,291.9,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2247,2026,1.6,374.0,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2248,2027,1.7,456.1,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2249,2028,1.8,456.1,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2250,2029,1.9,456.1,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2251,2030,2.0,456.1,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2252,2031,2.1,456.1,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2253,2032,2.2,456.1,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2254,2033,2.3,456.1,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2255,2034,2.4,456.1,1
141,,RE1,CF2,TL2,CQ5,CAP2,COP2,RE1_CF2_TL2_CQ5_CAP2_COP2,BAU,全行业配额,PD,0.3,2256,2035,2.5,456.1,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2257,2020,1.0,42.85,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2258,2021,1.1,42.85,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2259,2022,1.2,45.61,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2260,2023,1.3,62.79,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2261,2024,1.4,70.36,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2262,2025,1.5,80.33,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2263,2026,1.6,90.3,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2264,2027,1.7,100.27,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2265,2028,1.8,110.24,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2266,2029,1.9,120.21,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2267,2030,2.0,130.18,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2268,2031,2.1,137.9,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2269,2032,2.2,147.31,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2270,2033,2.3,156.72,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2271,2034,2.4,166.13,1
142,,RE1,CF2,TL2,CQ6,CAP1,COP1,RE1_CF2_TL2_CQ6_CAP1_COP1,BAU,电力配额,BAU,0.3,2272,2035,2.5,175.53,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2273,2020,1.0,42.85,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2274,2021,1.1,42.85,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2275,2022,1.2,45.61,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2276,2023,1.3,62.79,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2277,2024,1.4,70.36,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2278,2025,1.5,80.33,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2279,2026,1.6,90.3,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2280,2027,1.7,100.27,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2281,2028,1.8,110.24,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2282,2029,1.9,120.21,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2283,2030,2.0,130.18,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2284,2031,2.1,137.9,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2285,2032,2.2,147.31,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2286,2033,2.3,156.72,1
143,,RE1,CF2,TL2,CQ6,CAP1,COP2,RE1_CF2_TL2_CQ6_CAP1_COP2,BAU,电力配额,PD,0.3,2287,2034,2.4,166.13,1
